lat,lng,pred,cluster,model
1.455238538601311,103.7626485082271,0.152203096,1,DCNN
1.455262715339773,103.7614477789313,0.52610889,3,DCNN
1.455309238599606,103.7616244132992,0.414164995,3,DCNN
1.455403563873493,103.7632712438025,0.3336547143333333,2,DCNN
1.455428046144688,103.7633592969363,0.2283425188333333,1,DCNN
1.455434122768502,103.7629818888808,0.2799920161666667,1,DCNN
1.455452458338997,103.7634470849073,0.1917139616666666,1,DCNN
1.455488908047932,103.7596848074,0.3654251783333333,2,DCNN
1.4554979353401398,103.75973301088844,0.3378482096666667,2,DCNN
1.455518539007835,103.7636848111309,0.3751470366666667,2,DCNN
1.455523722829702,103.7598644452009,0.4225728516666667,3,DCNN
1.455540596702479,103.7599535569551,0.3574484,2,DCNN
1.455553605441521,103.7624055678742,0.5446586533333333,3,DCNN
1.455557607958597,103.7600436412192,0.4212952826666666,3,DCNN
1.455625450916947,103.7604018571637,0.430954215,3,DCNN
1.455642395351077,103.7604911460845,0.3719190833333333,2,DCNN
1.455659755251658,103.7605828219986,0.3228683293333333,2,DCNN
1.455768965738992,103.762188707734,0.5559097883333334,3,DCNN
1.455859530752245,103.7649120827686,0.1822541738333333,1,DCNN
1.455945793852792,103.7594269320991,0.325860255,2,DCNN
1.455949296284913,103.7621844642452,0.1778122325333333,1,DCNN
1.4559755472817408,103.76538082597438,0.1003754471666666,0,DCNN
1.4562312612766104,103.76216483379746,0.2347397916666666,1,DCNN
1.456240475205327,103.7629984339062,0.3469440783333333,2,DCNN
1.45625823073316,103.7605305746763,0.1165321611666666,0,DCNN
1.45630422103869,103.7593404728188,0.394909511,2,DCNN
1.456307315806357,103.7604800070673,0.1389536095,1,DCNN
1.456375179445982,103.7634640169533,0.1832331383333333,1,DCNN
1.4565118386111,103.7662458980479,0.1188571573333333,0,DCNN
1.456551373358249,103.7602166491461,0.1643454368333333,1,DCNN
1.4565570441529088,103.761198249229,0.017743103,0,DCNN
1.456568914954208,103.7649115523218,0.02682044905,0,DCNN
1.456650195205306,103.7663827547692,0.0660076943333333,0,DCNN
1.4566968761633283,103.7590344971888,0.4585324116666666,3,DCNN
1.456724072117487,103.7627184376459,0.471184345,3,DCNN
1.456817549979704,103.7638528845392,0.1015227298833333,0,DCNN
1.456831272850788,103.7659246212539,0.1694220816666667,1,DCNN
1.4568340990509856,103.76721028478678,0.155644905,1,DCNN
1.456840607198903,103.7592289952399,0.3978288066666666,2,DCNN
1.45684710672405,103.7645565070199,0.4959231966666667,3,DCNN
1.456865093162048,103.7625775179694,0.5070653583333333,3,DCNN
1.456900207074701,103.7601165750396,0.3273570525,2,DCNN
1.456956730129144,103.7658065959874,0.2293354433333333,1,DCNN
1.456964444437234,103.766606340759,0.1483143713333333,1,DCNN
1.456978686208441,103.7652752625508,0.3735514233333333,2,DCNN
1.456988749183538,103.7654790432626,0.2666501495,1,DCNN
1.457032162654137,103.7625151915598,0.526619335,3,DCNN
1.457041324929351,103.7666760954204,0.2343661173333333,1,DCNN
1.457173499645941,103.7653068242286,0.4227994583333332,3,DCNN
1.457282544354932,103.7664653285948,0.1842060588333333,1,DCNN
1.457312869398369,103.767423064907,0.2233178166666667,1,DCNN
1.457330061099348,103.7635344309011,0.3215206179166666,2,DCNN
1.457396728772885,103.7673511880319,0.1988355978333333,1,DCNN
1.457398088747772,103.7659930494335,0.0689282255,0,DCNN
1.457446737157164,103.7599896260153,0.4762411083333333,3,DCNN
1.4574946,103.7690224,0.4911181,3,DCNN
1.457514855021697,103.7636896735162,0.1787053964999999,1,DCNN
1.457519940506689,103.7621706729073,0.2609420316666667,1,DCNN
1.457533430886227,103.7674315522159,0.2069633673333333,1,DCNN
1.4576324,103.7689637,0.5559921983333332,3,DCNN
1.457641529418213,103.7590581102809,0.4547282716666667,3,DCNN
1.457644270844134,103.7670813627624,0.2314139323333333,1,DCNN
1.457681502878893,103.7644667733584,0.2518359635,1,DCNN
1.457685217530695,103.7636747327328,0.0817702189999999,0,DCNN
1.457704453262009,103.7655268236995,0.3709681283333333,2,DCNN
1.457704746893976,103.76405134707,0.0231911149999999,0,DCNN
1.457710573677372,103.7670186806264,0.3256497866666666,2,DCNN
1.457715300588252,103.7599272124026,0.5245150216666666,3,DCNN
1.457736536595397,103.7660057802615,0.0505477225,0,DCNN
1.45775142130169,103.7644109882256,0.1770004054999999,1,DCNN
1.4578067,103.7675917,0.041021022,0,DCNN
1.45781705261094,103.7628444167793,0.229599953,1,DCNN
1.4578326700069997,103.76148113939516,0.017743103,0,DCNN
1.4578438745714837,103.76746804634982,0.0410210211666666,0,DCNN
1.457881327507575,103.7642241833459,0.0596697396666666,0,DCNN
1.457912085426481,103.7590101069405,0.4525749183333333,3,DCNN
1.45792,103.769025,0.270853354,1,DCNN
1.458030104836384,103.7661540414508,0.0501415821666666,0,DCNN
1.458085708396189,103.7589791655699,0.48458227,3,DCNN
1.458097054864654,103.7635015435364,0.1411618296666666,1,DCNN
1.458173176037738,103.7644417540329,0.1540363354999999,1,DCNN
1.458186759420661,103.7690478935838,0.4023885608333333,2,DCNN
1.4581955,103.7692668,0.1581658648333333,1,DCNN
1.4582001867134995,103.76563960198604,0.2351033585,1,DCNN
1.458236825737646,103.76571333843884,0.11880973255,0,DCNN
1.458269509867119,103.7634274585885,0.0831854740666666,0,DCNN
1.45828585783447,103.7667310858127,0.035465051,0,DCNN
1.458325724523993,103.7660194835846,0.0584199699999999,0,DCNN
1.458395092885657,103.7640728300323,0.0139734077166666,0,DCNN
1.4583986,103.7694707,0.61342222,4,DCNN
1.458407330353987,103.7659758981811,0.0430782631666666,0,DCNN
1.458426455546119,103.7684534811625,0.12175375,0,DCNN
1.45843562993517,103.7592365095861,0.3807640066666666,2,DCNN
1.458454784767549,103.7593164268938,0.3666276383333333,2,DCNN
1.458474962311701,103.75975022665,0.4601228933333334,3,DCNN
1.458501673517212,103.7680884361817,0.3306608466666667,2,DCNN
1.458543857921582,103.7596518325739,0.3660468349999999,2,DCNN
1.45854936079432,103.7697116517832,0.2625854195,1,DCNN
1.458552896924553,103.7633230501573,0.1967436513333333,1,DCNN
1.458598310494921,103.7636663340683,0.0310172835833333,0,DCNN
1.458612504139427,103.75896348692464,0.2676500466666666,1,DCNN
1.458623752681134,103.7697551499873,0.23656711,1,DCNN
1.458645582398681,103.7589813756676,0.26765005,1,DCNN
1.4586617,103.7687351,0.1101800500166666,0,DCNN
1.458670369258046,103.7666270284495,0.1012814763333333,0,DCNN
1.458689684874779,103.7653235333552,0.0226337559166666,0,DCNN
1.458692862254084,103.7588527480443,0.2438244583333333,1,DCNN
1.458729760364469,103.7654069906112,0.0192426836,0,DCNN
1.458757107955154,103.7596387487309,0.4425273183333333,3,DCNN
1.458900436903439,103.7668261255308,0.0253552568333333,0,DCNN
1.458926128797086,103.7678128627999,0.3969928366666667,2,DCNN
1.458932526508666,103.7649235757847,0.0990002993333333,0,DCNN
1.458939992120436,103.7645659666311,0.0518912730666666,0,DCNN
1.458943902792728,103.7639718130231,0.0976332833333333,0,DCNN
1.4589555719682337,103.76100916026334,0.017743103,0,DCNN
1.458957161280691,103.7638023924978,0.185539906,1,DCNN
1.458987057531248,103.7668526482549,0.0176387219166666,0,DCNN
1.458987735638343,103.7658927942056,0.0783201399166666,0,DCNN
1.45901107820221,103.7624136128352,0.1587031811666666,1,DCNN
1.459019967925018,103.7595837612426,0.5662610316666666,3,DCNN
1.459025934633922,103.7645173424686,0.0496763280833333,0,DCNN
1.45906910621281,103.7668877466677,0.0196327498333333,0,DCNN
1.459081381569076,103.7678060552516,0.31532513,2,DCNN
1.459108305942918,103.7595653731486,0.4761683383333333,3,DCNN
1.459149531330384,103.7669301830482,0.0183550238333333,0,DCNN
1.4592569875671175,103.76612880881731,0.0701686246666666,0,DCNN
1.4592583,103.7640533,0.0451232217833333,0,DCNN
1.45926425346916,103.7655216560146,0.1503667047166666,1,DCNN
1.459300067763957,103.7587540894147,0.328524025,2,DCNN
1.459315532500737,103.7623710010694,0.0881421163333333,0,DCNN
1.459328788584467,103.7673872590788,0.0818863946666666,0,DCNN
1.459340070670713,103.7685976177454,0.034334894,0,DCNN
1.459371017666686,103.7658031480598,0.0230202031833333,0,DCNN
1.459371599208245,103.7595102972862,0.487051835,3,DCNN
1.45939725615419,103.7647497453169,0.1030257095,0,DCNN
1.4594960946492497,103.76996368559432,0.0337139188333333,0,DCNN
1.4595154,103.7689949,0.0300012562333333,0,DCNN
1.4595246461086,103.7657122642571,0.0299718485,0,DCNN
1.459548706309599,103.7594736979294,0.4912082166666667,3,DCNN
1.459554669186273,103.7672116780444,0.0921907296666666,0,DCNN
1.459575138177941,103.7634589314254,0.0487367971666666,0,DCNN
1.459578126183797,103.7586780622049,0.3943266733333333,2,DCNN
1.4596106,103.7695436,0.0417585478333333,0,DCNN
1.459680935870307,103.7698009237647,0.0337139256666666,0,DCNN
1.459716468216334,103.7671677386171,0.0617783261666666,0,DCNN
1.459724811137175,103.7594369217741,0.37389996,2,DCNN
1.459740498877385,103.7659142774624,0.0830844578333333,0,DCNN
1.45974863966978,103.7697556614876,0.01337316025,0,DCNN
1.4597861,103.7625194,0.0863832803333333,0,DCNN
1.459805282945977,103.7693322077394,0.0306298181666666,0,DCNN
1.45980863461908,103.7697798013687,0.0186400638333333,0,DCNN
1.459815494845883,103.768240854939,0.0763034466666666,0,DCNN
1.459817127792589,103.7658641498684,0.0679324961666666,0,DCNN
1.459831628455504,103.7676783916821,0.0562154121166666,0,DCNN
1.459836256794573,103.7644306146881,0.1047760513333333,0,DCNN
1.459867653897459,103.7652269033556,0.2289274621666666,1,DCNN
1.459868302724124,103.7677552196744,0.080694226,0,DCNN
1.459893757982953,103.7658138454764,0.082140956,0,DCNN
1.459952785327624,103.7673890272676,0.07414864,0,DCNN
1.459953995223626,103.7669652814813,0.0657106315,0,DCNN
1.460000820471663,103.7706099986478,0.4026402483333333,2,DCNN
1.4600399844695977,103.75890387245776,0.0765480371166666,0,DCNN
1.460061582823443,103.7646423708213,0.0245229402333333,0,DCNN
1.460071847651503,103.7706021629539,0.3032450583333333,2,DCNN
1.460094017729958,103.7625146611224,0.1477905907666666,1,DCNN
1.460155276771829,103.76950247621116,0.0734330553333333,0,DCNN
1.460173227355199,103.7582107610212,0.3329628533333333,2,DCNN
1.460173798944165,103.7619480667654,0.4645668950000001,3,DCNN
1.460181251858394,103.7650528280789,0.1714923795,1,DCNN
1.4602018209522687,103.75902816510342,0.1390957093333333,1,DCNN
1.460209161364532,103.7692459920125,0.1038519635666666,0,DCNN
1.4602158753072845,103.76332305225851,0.0462147081666666,0,DCNN
1.460226952649097,103.7683262590283,0.0378618583333333,0,DCNN
1.460228413348313,103.7704705736892,0.3633296543333333,2,DCNN
1.460241733979564,103.7687734378475,0.134898774,0,DCNN
1.460262414907419,103.7591720630307,0.0765480361333333,0,DCNN
1.460286354505298,103.7645980620134,0.0261738908333333,0,DCNN
1.4603018387144395,103.7613188295778,0.234234775,1,DCNN
1.460306380443517,103.7704243344989,0.4041289899999999,2,DCNN
1.460336782907005,103.7689323113449,0.131845771,0,DCNN
1.460337079990285,103.7649663651761,0.0850150783333333,0,DCNN
1.460386915476691,103.7703803940212,0.33867501,2,DCNN
1.460394117218409,103.7590557233741,0.1263703781666666,0,DCNN
1.4604366133673892,103.7571020917539,0.4362394599999999,3,DCNN
1.460441731550325,103.7579541261977,0.4397337283333333,3,DCNN
1.460449406031745,103.7702282380716,0.38557439,2,DCNN
1.4604849,103.7627733,0.3743175791666666,2,DCNN
1.460505392193215,103.7617189189698,0.37786226,2,DCNN
1.460537204872716,103.768274362334,0.0571500589999999,0,DCNN
1.460572121747136,103.76484126813,0.1216742716666666,0,DCNN
1.46057401331747,103.7578255879621,0.435764285,3,DCNN
1.460616929640656,103.7615810061332,0.234234775,1,DCNN
1.460633701407424,103.7702460971573,0.2880603633333333,2,DCNN
1.460640335387069,103.7577610536811,0.4231456583333333,3,DCNN
1.460654079784304,103.7648225256851,0.1281303858333333,0,DCNN
1.460670813198429,103.7616704726495,0.1660067793333333,1,DCNN
1.46070052469988,103.769985991302,0.30785457,2,DCNN
1.46071432408138,103.7699011166247,0.2335692811666666,1,DCNN
1.4607166,103.7626978,0.1886604294999999,1,DCNN
1.460769366973404,103.7576362285573,0.45931907,3,DCNN
1.460864230034992,103.7586419934971,0.2147401964999999,1,DCNN
1.460869771694035,103.7693012486885,0.2004388316666666,1,DCNN
1.460878239518425,103.7674629375813,0.0325050093833333,0,DCNN
1.460879917577762,103.7699851071905,0.1451686933333333,1,DCNN
1.460887302603852,103.7697788441369,0.151650839,1,DCNN
1.460899000667177,103.7648846763498,0.3312122301666667,2,DCNN
1.460926417320397,103.7652757018805,0.0379668693333333,0,DCNN
1.460928370763929,103.7585822326203,0.3362197403333333,2,DCNN
1.460932508719569,103.7698447987694,0.1675994098333333,1,DCNN
1.460937631276095,103.7681173462227,0.2905297108333333,2,DCNN
1.460944157514067,103.7671527090375,0.1205110796666666,0,DCNN
1.460948418750173,103.7702488379083,0.1593324336666666,1,DCNN
1.460953531246326,103.767409007803,0.0348370575,0,DCNN
1.460962950538725,103.7591740116477,0.0175107516,0,DCNN
1.460975199699016,103.7677524789743,0.0478831292833333,0,DCNN
1.4609805285839503,103.7697691508651,0.1613613,1,DCNN
1.460992392209581,103.7683417307894,0.2188376233333333,1,DCNN
1.461031208620067,103.7702804891656,0.2301431228333333,1,DCNN
1.461043185659943,103.7684204157734,0.1993761143333333,1,DCNN
1.4610558804164016,103.76665484662522,0.0365979031666666,0,DCNN
1.461056889868227,103.7584591748039,0.2014614248333333,1,DCNN
1.461063858289047,103.7651218106837,0.0442171939999999,0,DCNN
1.461077766593327,103.7573552840503,0.4362394566666667,3,DCNN
1.461084616206513,103.7666332349181,0.0365979042666666,0,DCNN
1.46114358291587,103.7649668072154,0.076146246,0,DCNN
1.461155842710571,103.7577751981784,0.4684320449999999,3,DCNN
1.461158003510857,103.7694690828931,0.0842531811666666,0,DCNN
1.461191873898201,103.7686504591034,0.2897055343333333,2,DCNN
1.461195647085232,103.767150675624,0.4695319841666667,3,DCNN
1.461217772658317,103.7578399092725,0.4275719883333333,3,DCNN
1.461240820210827,103.7687263151378,0.3615096758333333,2,DCNN
1.461245696220444,103.7619501885061,0.1741754143333333,1,DCNN
1.461262793652783,103.7609695058585,0.1978882804999999,1,DCNN
1.461276991727752,103.7662196406697,0.2122967005,1,DCNN
1.46128784590865,103.7648492248291,0.0795389395,0,DCNN
1.46128792887323,103.7705773747859,0.4738492433333333,3,DCNN
1.461291635880059,103.7688014639321,0.3190641781666666,2,DCNN
1.461342418415102,103.760290909132,0.276300285,1,DCNN
1.461343065972169,103.7706496070327,0.385312165,2,DCNN
1.461344135136655,103.7601997638455,0.29330234,2,DCNN
1.461346331248488,103.7598365093854,0.56609056,3,DCNN
1.46135273634001,103.7597527019736,0.5454805016666667,3,DCNN
1.461373410276161,103.7648998386763,0.0934582413333333,0,DCNN
1.461409026123298,103.759606304342,0.3185108283333333,2,DCNN
1.461426402606658,103.7677926169754,0.1886750714999999,1,DCNN
1.4614295,103.7624272,0.102515173,0,DCNN
1.461448990075522,103.7661517428265,0.0728815163333333,0,DCNN
1.461455555522802,103.7612069624798,0.0520807916666666,0,DCNN
1.46148353486168,103.7695662158168,0.1809953933333333,1,DCNN
1.461505536551822,103.769110016481,0.26928932,1,DCNN
1.461508418092167,103.7673744397105,0.3630303506666666,2,DCNN
1.46153278363558,103.7661149648424,0.1140014396666666,0,DCNN
1.4615539,103.7622984,0.1131696936666666,0,DCNN
1.461557759527655,103.7709457861739,0.426559655,3,DCNN
1.461563774027813,103.7707638348511,0.48391994,3,DCNN
1.46161462238633,103.7692611986475,0.3602407083333334,2,DCNN
1.461623873936034,103.7626822794463,0.1075548533333333,0,DCNN
1.4616281960693869,103.7622819812357,0.11316969,0,DCNN
1.4616369649817909,103.77087255457585,0.5043075133333333,3,DCNN
1.461637133020288,103.7568713677985,0.5314755166666667,3,DCNN
1.461642655740598,103.7704109843724,0.49190995,3,DCNN
1.461649301826119,103.761103086207,0.2634367785166666,1,DCNN
1.461660591495381,103.7710990038783,0.2681823831666667,1,DCNN
1.461680530703952,103.7610414677239,0.3517241716666666,2,DCNN
1.461695043286912,103.7704871066348,0.4226220733333333,3,DCNN
1.461708443472603,103.7711777788883,0.2319122273333333,1,DCNN
1.461727569679517,103.7645466937791,0.0813129613333333,0,DCNN
1.461756927203739,103.7712587642441,0.2868895233333333,2,DCNN
1.461788779742225,103.7646211897565,0.0898258041666666,0,DCNN
1.461831101868005,103.7676995215859,0.0840766716666666,0,DCNN
1.461834704688561,103.7607388568469,0.3733241958333333,2,DCNN
1.461843696690214,103.7714227685803,0.310872231,2,DCNN
1.461854305989697,103.7695991046659,0.1337613728333333,0,DCNN
1.4618615,103.7661095,0.0156355104166666,0,DCNN
1.461889090341654,103.7657889143084,0.1311752201666667,0,DCNN
1.461921660858821,103.7590475902103,0.399411865,2,DCNN
1.461924100955772,103.7657074902069,0.189534363,1,DCNN
1.461972841820595,103.76246400436,0.0606641749999999,0,DCNN
1.461978628609156,103.7656364983324,0.1141442056666666,0,DCNN
1.46198959076062,103.7646038352501,0.1027773999333333,0,DCNN
1.4620154,103.7620973,0.128464233,0,DCNN
1.462035608327904,103.7645803389165,0.0766477788333333,0,DCNN
1.462054512413265,103.7710199636789,0.4844020866666667,3,DCNN
1.4620550535617092,103.75639760636244,0.4401357183333333,3,DCNN
1.462104816759829,103.7710966167575,0.4646206716666666,3,DCNN
1.462126463923304,103.7655216560146,0.0447679708333333,0,DCNN
1.462148600337676,103.7659278923677,0.1069430956666666,0,DCNN
1.462149527351926,103.7566166803881,0.24937575,1,DCNN
1.462154481105448,103.7711723857604,0.4282716866666666,3,DCNN
1.462207213581165,103.7623103544715,0.1163947673333333,0,DCNN
1.462209835601212,103.7677676854403,0.2280410743333333,1,DCNN
1.462253714927448,103.7713276371997,0.3369641716666667,2,DCNN
1.462283694907868,103.7701922546735,0.1431225238333333,1,DCNN
1.462310397021677,103.77124675537372,0.3369641716666667,2,DCNN
1.462332163902407,103.7644472034239,0.0250330206666666,0,DCNN
1.462347797242362,103.7715611335801,0.3485919083333333,2,DCNN
1.462354218560376,103.7542560048181,0.7797872066666667,4,DCNN
1.46236597964198,103.758574895118,0.6333097633333334,4,DCNN
1.462371243555223,103.7641500095921,0.01968441891,0,DCNN
1.462375529613719,103.7631198031562,0.1177370083333333,0,DCNN
1.46238440133303,103.7657862620568,0.0601601258333333,0,DCNN
1.462395376360585,103.7605404760286,0.423988515,3,DCNN
1.462413373316482,103.7539154853924,0.4432019486666667,3,DCNN
1.462416988616934,103.75432442705,0.7570741666666666,4,DCNN
1.462422740021649,103.7569640136685,0.4804525216666667,3,DCNN
1.462443235807428,103.7603774574293,0.3966812533333333,2,DCNN
1.462456738416043,103.7630724172097,0.0872620946666666,0,DCNN
1.462474902920936,103.7561465575175,0.60906682,4,DCNN
1.462530964849261,103.765542343538,0.0614880664999999,0,DCNN
1.462534083684694,103.7541250833063,0.4878159028333333,3,DCNN
1.462540961246448,103.7544595920009,0.6479692733333333,4,DCNN
1.4625451490026071,103.77085522825006,0.2927154388333333,2,DCNN
1.462545662600213,103.756084234094,0.58116723,3,DCNN
1.462566724721232,103.7617613375187,0.2728792571666666,1,DCNN
1.462574022061006,103.7681668557876,0.08628451,0,DCNN
1.46259342447015,103.7607018151299,0.3899594923333333,2,DCNN
1.462622950622502,103.7629788830585,0.0518241651666666,0,DCNN
1.462636196475213,103.7541424098461,0.4160792583333333,2,DCNN
1.4626517667067491,103.76512455069305,0.05492799475,0,DCNN
1.4626641,103.7677407,0.1860791983333333,1,DCNN
1.462687784951737,103.7559664826836,0.35494091,2,DCNN
1.462693682258823,103.7572500847167,0.2900784866666666,2,DCNN
1.462702998480538,103.7629337073244,0.0381055271166666,0,DCNN
1.462731804879433,103.7546613230703,0.5320057349999999,3,DCNN
1.462737773273423,103.7541307409517,0.3977628966666667,2,DCNN
1.462752491683672,103.7674318174443,0.1733158246666667,1,DCNN
1.4627619356607298,103.75559476083288,0.5236469183333333,3,DCNN
1.462767782973544,103.7712722912788,0.1521495556,1,DCNN
1.462781780225513,103.7655581686115,0.0341201993333333,0,DCNN
1.462814702430741,103.7573639475285,0.20797365,1,DCNN
1.462815739867141,103.760986037635,0.17435648445,1,DCNN
1.462820499000882,103.7709175828186,0.2108872421666666,1,DCNN
1.462823745323468,103.7601527325482,0.4551055483333333,3,DCNN
1.462850855068868,103.754080264155,0.3378290883333333,2,DCNN
1.462854056902861,103.7712290578197,0.2273250735,1,DCNN
1.462862716977899,103.7547995824009,0.326031615,2,DCNN
1.4628756052218534,103.76799706927306,0.0774452578333333,0,DCNN
1.462877601869083,103.7574230890427,0.1923756145,1,DCNN
1.462909638531257,103.7601021650816,0.4934283349999999,3,DCNN
1.462913841736672,103.7673470327893,0.1713677083333333,1,DCNN
1.462924262972323,103.76382175365,0.0383532846666666,0,DCNN
1.46294090764345,103.7711853823148,0.2389987586666666,1,DCNN
1.4629417090333745,103.75826053344085,0.6484051066666666,4,DCNN
1.462984585839224,103.7673098124312,0.2788564816666667,1,DCNN
1.462992796151535,103.7600531889171,0.4870814983333333,3,DCNN
1.463009818854822,103.7575474719534,0.4594150466666666,3,DCNN
1.4630499020971854,103.76755032697788,0.2228944105,1,DCNN
