lat,lng,pred,cluster
1.455238538601311,103.7626485082271,0.21784358299999998,1
1.455262715339773,103.7614477789313,0.5358177016666666,4
1.455309238599606,103.7616244132992,0.44431628833333336,3
1.455403563873493,103.7632712438025,0.4058297341666666,3
1.455428046144688,103.7633592969363,0.3183570508333333,2
1.455434122768502,103.7629818888808,0.216350305,1
1.455452458338997,103.7634470849073,0.33082743,2
1.455488908047932,103.7596848074,0.28142531666666665,2
1.4554979353401398,103.75973301088844,0.17237690933333336,1
1.455518539007835,103.7636848111309,0.37159173999999995,3
1.455523722829702,103.7598644452009,0.30412541499999995,2
1.455540596702479,103.7599535569551,0.165847062,1
1.455553605441521,103.7624055678742,0.4853025866666667,4
1.455557607958597,103.7600436412192,0.4117239833333333,3
1.455625450916947,103.7604018571637,0.2840310095,2
1.455642395351077,103.7604911460845,0.272582901,2
1.455659755251658,103.7605828219986,0.22207075566666667,1
1.455768965738992,103.762188707734,0.29243285733333335,2
1.455859530752245,103.7649120827686,0.16467975066666665,1
1.455945793852792,103.7594269320991,0.22869787333333333,1
1.455949296284913,103.7621844642452,0.12249009133333334,0
1.4559755472817408,103.76538082597438,0.12351264216666667,0
1.4562312612766104,103.76216483379746,0.13820500833333332,0
1.456240475205327,103.7629984339062,0.20461266266666667,1
1.45625823073316,103.7605305746763,0.142250658,0
1.45630422103869,103.7593404728188,0.4307329233333333,3
1.456307315806357,103.7604800070673,0.16235946516666666,1
1.456375179445982,103.7634640169533,0.16894558583333333,1
1.4565118386111,103.7662458980479,0.10976444966666665,0
1.456551373358249,103.7602166491461,0.23028663883333333,1
1.4565570441529088,103.761198249229,0.04566873,0
1.456568914954208,103.7649115523218,0.050454039,0
1.456650195205306,103.7663827547692,0.109472682,0
1.4566968761633283,103.7590344971888,0.38341097166666666,3
1.456724072117487,103.7627184376459,0.28051919166666667,2
1.456817549979704,103.7638528845392,0.06121265383333333,0
1.456831272850788,103.7659246212539,0.13244207233333333,0
1.4568340990509856,103.76721028478678,0.264352594,1
1.456840607198903,103.7592289952399,0.39886325,3
1.45684710672405,103.7645565070199,0.514812725,4
1.456865093162048,103.7625775179694,0.34878679500000004,2
1.456900207074701,103.7601165750396,0.38120559833333334,3
1.456956730129144,103.7658065959874,0.16562567833333333,1
1.456964444437234,103.766606340759,0.20013130283333333,1
1.456978686208441,103.7652752625508,0.3202415223333333,2
1.456988749183538,103.7654790432626,0.27794825933333334,2
1.457032162654137,103.7625151915598,0.3799753676666666,3
1.457041324929351,103.7666760954204,0.26045916333333335,1
1.457173499645941,103.7653068242286,0.32828000916666666,2
1.457282544354932,103.7664653285948,0.11023563133333332,0
1.457312869398369,103.767423064907,0.27974991833333335,2
1.457330061099348,103.7635344309011,0.35690355,3
1.457396728772885,103.7673511880319,0.24158512166666668,1
1.457398088747772,103.7659930494335,0.05713473733333333,0
1.457446737157164,103.7599896260153,0.4562026533333334,3
1.4574946,103.7690224,0.434495295,3
1.457514855021697,103.7636896735162,0.18864394783333335,1
1.457519940506689,103.7621706729073,0.2988740325,2
1.457533430886227,103.7674315522159,0.188390105,1
1.4576324,103.7689637,0.52045448,4
1.457641529418213,103.7590581102809,0.473125145,4
1.457644270844134,103.7670813627624,0.226253115,1
1.457681502878893,103.7644667733584,0.26900599866666663,2
1.457685217530695,103.7636747327328,0.15307007283333332,1
1.457704453262009,103.7655268236995,0.4376761916666667,3
1.457704746893976,103.76405134707,0.040649727000000004,0
1.457710573677372,103.7670186806264,0.32125946666666666,2
1.457715300588252,103.7599272124026,0.49032911900000004,4
1.457736536595397,103.7660057802615,0.04036042883333333,0
1.45775142130169,103.7644109882256,0.18709655983333331,1
1.4578067,103.7675917,0.05237875683333334,0
1.45781705261094,103.7628444167793,0.20842534000000001,1
1.4578326700069997,103.76148113939516,0.04566873,0
1.4578438745714837,103.76746804634982,0.05237875683333334,0
1.457881327507575,103.7642241833459,0.047042151166666664,0
1.457912085426481,103.7590101069405,0.40056273666666664,3
1.45792,103.769025,0.41791572600000004,3
1.458030104836384,103.7661540414508,0.05036544183333334,0
1.458085708396189,103.7589791655699,0.3972361833333333,3
1.458097054864654,103.7635015435364,0.10688480249999999,0
1.458173176037738,103.7644417540329,0.0666392765,0
1.458186759420661,103.7690478935838,0.39706247499999997,3
1.4581955,103.7692668,0.1863129105,1
1.4582001867134995,103.76563960198604,0.23427025399999998,1
1.458236825737646,103.76571333843884,0.1321281626666667,0
1.458269509867119,103.7634274585885,0.08819419033333332,0
1.45828585783447,103.7667310858127,0.07219972233333334,0
1.458325724523993,103.7660194835846,0.06182852816666667,0
1.458395092885657,103.7640728300323,0.040282852333333334,0
1.4583986,103.7694707,0.5949508099999999,4
1.458407330353987,103.7659758981811,0.046825484333333334,0
1.458426455546119,103.7684534811625,0.16735530833333334,1
1.45843562993517,103.7592365095861,0.37464554,3
1.458454784767549,103.7593164268938,0.31732738166666663,2
1.458474962311701,103.75975022665,0.4857242683333333,4
1.458501673517212,103.7680884361817,0.283185655,2
1.458543857921582,103.7596518325739,0.49247271500000006,4
1.45854936079432,103.7697116517832,0.2726585516666667,1
1.458552896924553,103.7633230501573,0.20558871833333334,1
1.458598310494921,103.7636663340683,0.0407822055,0
1.458612504139427,103.75896348692464,0.242633485,1
1.458623752681134,103.7697551499873,0.21157273499999998,1
1.458645582398681,103.7589813756676,0.242633485,1
1.4586617,103.7687351,0.24226923566666667,1
1.458670369258046,103.7666270284495,0.08549619483333333,0
1.458689684874779,103.7653235333552,0.036344888666666665,0
1.458692862254084,103.7588527480443,0.19309539500000003,1
1.458729760364469,103.7654069906112,0.039702600666666664,0
1.458757107955154,103.7596387487309,0.46535167499999996,4
1.458900436903439,103.7668261255308,0.07165670116666667,0
1.458926128797086,103.7678128627999,0.38608516,3
1.458932526508666,103.7649235757847,0.067895693,0
1.458939992120436,103.7645659666311,0.05483899083333333,0
1.458943902792728,103.7639718130231,0.12778049,0
1.4589555719682337,103.76100916026334,0.04566873,0
1.458957161280691,103.7638023924978,0.0888229195,0
1.458987057531248,103.7668526482549,0.0741659115,0
1.458987735638343,103.7658927942056,0.05841823966666667,0
1.45901107820221,103.7624136128352,0.1412224305,0
1.459019967925018,103.7595837612426,0.5011299433333333,4
1.459025934633922,103.7645173424686,0.052251769499999996,0
1.45906910621281,103.7668877466677,0.08182707916666666,0
1.459081381569076,103.7678060552516,0.3447635783333333,2
1.459108305942918,103.7595653731486,0.46919352733333336,4
1.459149531330384,103.7669301830482,0.08531816399999999,0
1.4592569875671175,103.76612880881731,0.05616844166666666,0
1.4592583,103.7640533,0.06439623816666666,0
1.45926425346916,103.7655216560146,0.10847430216666666,0
1.459300067763957,103.7587540894147,0.2849378283333333,2
1.459315532500737,103.7623710010694,0.21161049166666668,1
1.459328788584467,103.7673872590788,0.125465601,0
1.459340070670713,103.7685976177454,0.060231407833333334,0
1.459371017666686,103.7658031480598,0.050427682333333335,0
1.459371599208245,103.7595102972862,0.42288981999999997,3
1.45939725615419,103.7647497453169,0.08480461216666667,0
1.4594960946492497,103.76996368559432,0.11800103916666667,0
1.4595154,103.7689949,0.06580476666666667,0
1.4595246461086,103.7657122642571,0.050049453333333334,0
1.459548706309599,103.7594736979294,0.43896634500000004,3
1.459554669186273,103.7672116780444,0.125925739,0
1.459575138177941,103.7634589314254,0.04823633616666667,0
1.459578126183797,103.7586780622049,0.3506459,2
1.4596106,103.7695436,0.075550363,0
1.459680935870307,103.7698009237647,0.11800103916666667,0
1.459716468216334,103.7671677386171,0.0914930585,0
1.459724811137175,103.7594369217741,0.29115963933333333,2
1.459740498877385,103.7659142774624,0.061355399000000005,0
1.45974863966978,103.7697556614876,0.06729096600000001,0
1.4597861,103.7625194,0.12020099666666667,0
1.459805282945977,103.7693322077394,0.131183035,0
1.45980863461908,103.7697798013687,0.11314964166666668,0
1.459815494845883,103.768240854939,0.11699817166666666,0
1.459817127792589,103.7658641498684,0.06326617283333334,0
1.459831628455504,103.7676783916821,0.08936628749999999,0
1.459836256794573,103.7644306146881,0.048151905,0
1.459867653897459,103.7652269033556,0.0972590215,0
1.459868302724124,103.7677552196744,0.08449198166666666,0
