,lat,lng,heading
93,1.4645954,103.7624328,120
94,1.4645954,103.7624328,180
95,1.4645954,103.7624328,240
96,1.4645954,103.7624328,300
97,1.4646319,103.7542038,0
98,1.4646319,103.7542038,60
99,1.4646319,103.7542038,120
100,1.4646319,103.7542038,180
101,1.4646319,103.7542038,240
102,1.4646319,103.7542038,300
103,1.4657853,103.7600263,0
104,1.4657853,103.7600263,60
105,1.4657853,103.7600263,120
106,1.4657853,103.7600263,180
107,1.4657853,103.7600263,240
108,1.4657853,103.7600263,300
109,1.4684633,103.7599083,0
110,1.4684633,103.7599083,60
111,1.4684633,103.7599083,120
112,1.4684633,103.7599083,180
113,1.4684633,103.7599083,240
114,1.4684633,103.7599083,300
115,1.4688083,103.7597167,0
116,1.4688083,103.7597167,60
117,1.4688083,103.7597167,120
118,1.4688083,103.7597167,180
119,1.4688083,103.7597167,240
120,1.4688083,103.7597167,300
121,1.4711463,103.7650792,0
122,1.4711463,103.7650792,60
123,1.4711463,103.7650792,120
124,1.4711463,103.7650792,180
125,1.4711463,103.7650792,240
126,1.4711463,103.7650792,300
127,1.468741637808,103.7613260445698,0
128,1.468741637808,103.7613260445698,60
129,1.468741637808,103.7613260445698,120
130,1.468741637808,103.7613260445698,180
131,1.468741637808,103.7613260445698,240
132,1.468741637808,103.7613260445698,300
133,1.4565118386111,103.7662458980479,0
134,1.4565118386111,103.7662458980479,60
135,1.4565118386111,103.7662458980479,120
136,1.4565118386111,103.7662458980479,180
137,1.4565118386111,103.7662458980479,240
138,1.4565118386111,103.7662458980479,300
139,1.4595246461086,103.7657122642571,0
140,1.4595246461086,103.7657122642571,60
141,1.4595246461086,103.7657122642571,120
142,1.4595246461086,103.7657122642571,180
143,1.4595246461086,103.7657122642571,240
144,1.4595246461086,103.7657122642571,300
145,1.4628145099698,103.7634863299778,0
146,1.4628145099698,103.7634863299778,60
147,1.4628145099698,103.7634863299778,120
148,1.4628145099698,103.7634863299778,180
149,1.4628145099698,103.7634863299778,240
150,1.4628145099698,103.7634863299778,300
151,1.4635471416109,103.76194612453,0
152,1.4635471416109,103.76194612453,60
153,1.4635471416109,103.76194612453,120
154,1.4635471416109,103.76194612453,180
155,1.4635471416109,103.76194612453,240
156,1.4635471416109,103.76194612453,300
157,1.4635610883034,103.76189872849,0
158,1.4635610883034,103.76189872849,60
159,1.4635610883034,103.76189872849,120
160,1.4635610883034,103.76189872849,180
161,1.4635610883034,103.76189872849,240
162,1.4635610883034,103.76189872849,300
163,1.4635912304858,103.7620732638,0
164,1.4635912304858,103.7620732638,60
165,1.4635912304858,103.7620732638,120
166,1.4635912304858,103.7620732638,180
167,1.4635912304858,103.7620732638,240
168,1.4635912304858,103.7620732638,300
169,1.4635916378572,103.7702922478748,0
170,1.4635916378572,103.7702922478748,60
171,1.4635916378572,103.7702922478748,120
172,1.4635916378572,103.7702922478748,180
173,1.4635916378572,103.7702922478748,240
174,1.4635916378572,103.7702922478748,300
175,1.4635932205009,103.7703832231863,0
176,1.4635932205009,103.7703832231863,60
177,1.4635932205009,103.7703832231863,120
178,1.4635932205009,103.7703832231863,180
179,1.4635932205009,103.7703832231863,240
180,1.4635932205009,103.7703832231863,300
181,1.4640398917217,103.7547425636699,0
182,1.4640398917217,103.7547425636699,60
183,1.4640398917217,103.7547425636699,120
184,1.4640398917217,103.7547425636699,180
185,1.4640398917217,103.7547425636699,240
186,1.4640398917217,103.7547425636699,300
187,1.4643117468252,103.7545059140951,0
188,1.4643117468252,103.7545059140951,60
189,1.4643117468252,103.7545059140951,120
190,1.4643117468252,103.7545059140951,180
191,1.4643117468252,103.7545059140951,240
192,1.4643117468252,103.7545059140951,300
193,1.4671589325394,103.7567396481125,0
194,1.4671589325394,103.7567396481125,60
195,1.4671589325394,103.7567396481125,120
196,1.4671589325394,103.7567396481125,180
197,1.4671589325394,103.7567396481125,240
198,1.4671589325394,103.7567396481125,300
199,1.4675781174444,103.7547481329403,0
200,1.4675781174444,103.7547481329403,60
201,1.4675781174444,103.7547481329403,120
202,1.4675781174444,103.7547481329403,180
203,1.4675781174444,103.7547481329403,240
204,1.4675781174444,103.7547481329403,300
205,1.4697784757849,103.7676877631035,0
206,1.4697784757849,103.7676877631035,60
207,1.4697784757849,103.7676877631035,120
208,1.4697784757849,103.7676877631035,180
209,1.4697784757849,103.7676877631035,240
210,1.4697784757849,103.7676877631035,300
211,1.4699227208838,103.7651688192997,0
212,1.4699227208838,103.7651688192997,60
213,1.4699227208838,103.7651688192997,120
214,1.4699227208838,103.7651688192997,180
215,1.4699227208838,103.7651688192997,240
216,1.4699227208838,103.7651688192997,300
217,1.4704213736892,103.7677434611872,0
218,1.4704213736892,103.7677434611872,60
219,1.4704213736892,103.7677434611872,120
220,1.4704213736892,103.7677434611872,180
221,1.4704213736892,103.7677434611872,240
222,1.4704213736892,103.7677434611872,300
223,1.4712498902942,103.7633827247376,0
224,1.4712498902942,103.7633827247376,60
225,1.4712498902942,103.7633827247376,120
226,1.4712498902942,103.7633827247376,180
227,1.4712498902942,103.7633827247376,240
228,1.4712498902942,103.7633827247376,300
229,1.4714896081662,103.7586788578382,0
230,1.4714896081662,103.7586788578382,60
231,1.4714896081662,103.7586788578382,120
232,1.4714896081662,103.7586788578382,180
233,1.4714896081662,103.7586788578382,240
234,1.4714896081662,103.7586788578382,300
235,1.4724813169454,103.7624548101155,0
236,1.4724813169454,103.7624548101155,60
237,1.4724813169454,103.7624548101155,120
238,1.4724813169454,103.7624548101155,180
239,1.4724813169454,103.7624548101155,240
240,1.4724813169454,103.7624548101155,300
241,1.45625823073316,103.7605305746763,0
242,1.45625823073316,103.7605305746763,60
243,1.45625823073316,103.7605305746763,120
244,1.45625823073316,103.7605305746763,180
245,1.45625823073316,103.7605305746763,240
246,1.45625823073316,103.7605305746763,300
247,1.45630422103869,103.7593404728188,0
248,1.45630422103869,103.7593404728188,60
249,1.45630422103869,103.7593404728188,120
250,1.45630422103869,103.7593404728188,180
251,1.45630422103869,103.7593404728188,240
252,1.45630422103869,103.7593404728188,300
253,1.45684710672405,103.7645565070199,0
254,1.45684710672405,103.7645565070199,60
255,1.45684710672405,103.7645565070199,120
256,1.45684710672405,103.7645565070199,180
257,1.45684710672405,103.7645565070199,240
258,1.45684710672405,103.7645565070199,300
259,1.45775142130169,103.7644109882256,0
260,1.45775142130169,103.7644109882256,60
261,1.45775142130169,103.7644109882256,120
262,1.45775142130169,103.7644109882256,180
263,1.45775142130169,103.7644109882256,240
264,1.45775142130169,103.7644109882256,300
265,1.45781705261094,103.7628444167793,0
266,1.45781705261094,103.7628444167793,60
267,1.45781705261094,103.7628444167793,120
268,1.45781705261094,103.7628444167793,180
269,1.45781705261094,103.7628444167793,240
270,1.45781705261094,103.7628444167793,300
271,1.45828585783447,103.7667310858127,0
272,1.45828585783447,103.7667310858127,60
273,1.45828585783447,103.7667310858127,120
274,1.45828585783447,103.7667310858127,180
275,1.45828585783447,103.7667310858127,240
276,1.45828585783447,103.7667310858127,300
277,1.45843562993517,103.7592365095861,0
278,1.45843562993517,103.7592365095861,60
279,1.45843562993517,103.7592365095861,120
280,1.45843562993517,103.7592365095861,180
281,1.45843562993517,103.7592365095861,240
282,1.45843562993517,103.7592365095861,300
283,1.45854936079432,103.7697116517832,0
284,1.45854936079432,103.7697116517832,60
285,1.45854936079432,103.7697116517832,120
286,1.45854936079432,103.7697116517832,180
287,1.45854936079432,103.7697116517832,240
288,1.45854936079432,103.7697116517832,300
289,1.45901107820221,103.7624136128352,0
290,1.45901107820221,103.7624136128352,60
291,1.45901107820221,103.7624136128352,120
292,1.45901107820221,103.7624136128352,180
293,1.45901107820221,103.7624136128352,240
294,1.45901107820221,103.7624136128352,300
295,1.45906910621281,103.7668877466677,0
296,1.45906910621281,103.7668877466677,60
297,1.45906910621281,103.7668877466677,120
298,1.45906910621281,103.7668877466677,180
299,1.45906910621281,103.7668877466677,240
300,1.45906910621281,103.7668877466677,300
301,1.45926425346916,103.7655216560146,0
302,1.45926425346916,103.7655216560146,60
303,1.45926425346916,103.7655216560146,120
304,1.45926425346916,103.7655216560146,180
305,1.45926425346916,103.7655216560146,240
306,1.45926425346916,103.7655216560146,300
307,1.45939725615419,103.7647497453169,0
308,1.45939725615419,103.7647497453169,60
309,1.45939725615419,103.7647497453169,120
310,1.45939725615419,103.7647497453169,180
311,1.45939725615419,103.7647497453169,240
312,1.45939725615419,103.7647497453169,300
313,1.45974863966978,103.7697556614876,0
314,1.45974863966978,103.7697556614876,60
315,1.45974863966978,103.7697556614876,120
316,1.45974863966978,103.7697556614876,180
317,1.45974863966978,103.7697556614876,240
318,1.45974863966978,103.7697556614876,300
319,1.45980863461908,103.7697798013687,0
320,1.45980863461908,103.7697798013687,60
321,1.45980863461908,103.7697798013687,120
322,1.45980863461908,103.7697798013687,180
323,1.45980863461908,103.7697798013687,240
324,1.45980863461908,103.7697798013687,300
325,1.46057401331747,103.7578255879621,0
326,1.46057401331747,103.7578255879621,60
327,1.46057401331747,103.7578255879621,120
328,1.46057401331747,103.7578255879621,180
329,1.46057401331747,103.7578255879621,240
330,1.46057401331747,103.7578255879621,300
331,1.46070052469988,103.769985991302,0
332,1.46070052469988,103.769985991302,60
333,1.46070052469988,103.769985991302,120
334,1.46070052469988,103.769985991302,180
335,1.46070052469988,103.769985991302,240
336,1.46070052469988,103.769985991302,300
337,1.46071432408138,103.7699011166247,0
338,1.46071432408138,103.7699011166247,60
339,1.46071432408138,103.7699011166247,120
340,1.46071432408138,103.7699011166247,180
341,1.46071432408138,103.7699011166247,240
342,1.46071432408138,103.7699011166247,300
343,1.46109249097298,103.75483466359807,0
344,1.46109249097298,103.75483466359807,60
345,1.46109249097298,103.75483466359807,120
346,1.46109249097298,103.75483466359807,180
347,1.46109249097298,103.75483466359807,240
348,1.46109249097298,103.75483466359807,300
349,1.46114358291587,103.7649668072154,0
350,1.46114358291587,103.7649668072154,60
351,1.46114358291587,103.7649668072154,120
352,1.46114358291587,103.7649668072154,180
353,1.46114358291587,103.7649668072154,240
354,1.46114358291587,103.7649668072154,300
355,1.46128784590865,103.7648492248291,0
356,1.46128784590865,103.7648492248291,60
357,1.46128784590865,103.7648492248291,120
358,1.46128784590865,103.7648492248291,180
359,1.46128784590865,103.7648492248291,240
360,1.46128784590865,103.7648492248291,300
361,1.46128792887323,103.7705773747859,0
362,1.46128792887323,103.7705773747859,60
363,1.46128792887323,103.7705773747859,120
364,1.46128792887323,103.7705773747859,180
365,1.46128792887323,103.7705773747859,240
366,1.46128792887323,103.7705773747859,300
367,1.46135273634001,103.7597527019736,0
368,1.46135273634001,103.7597527019736,60
369,1.46135273634001,103.7597527019736,120
370,1.46135273634001,103.7597527019736,180
371,1.46135273634001,103.7597527019736,240
372,1.46135273634001,103.7597527019736,300
373,1.46148353486168,103.7695662158168,0
374,1.46148353486168,103.7695662158168,60
375,1.46148353486168,103.7695662158168,120
376,1.46148353486168,103.7695662158168,180
377,1.46148353486168,103.7695662158168,240
378,1.46148353486168,103.7695662158168,300
379,1.46153278363558,103.7661149648424,0
380,1.46153278363558,103.7661149648424,60
381,1.46153278363558,103.7661149648424,120
382,1.46153278363558,103.7661149648424,180
383,1.46153278363558,103.7661149648424,240
384,1.46153278363558,103.7661149648424,300
385,1.46161462238633,103.7692611986475,0
386,1.46161462238633,103.7692611986475,60
387,1.46161462238633,103.7692611986475,120
388,1.46161462238633,103.7692611986475,180
389,1.46161462238633,103.7692611986475,240
390,1.46161462238633,103.7692611986475,300
391,1.46198959076062,103.7646038352501,0
392,1.46198959076062,103.7646038352501,60
393,1.46198959076062,103.7646038352501,120
394,1.46198959076062,103.7646038352501,180
395,1.46198959076062,103.7646038352501,240
396,1.46198959076062,103.7646038352501,300
397,1.46236597964198,103.758574895118,0
398,1.46236597964198,103.758574895118,60
399,1.46236597964198,103.758574895118,120
400,1.46236597964198,103.758574895118,180
401,1.46236597964198,103.758574895118,240
402,1.46236597964198,103.758574895118,300
403,1.46238440133303,103.7657862620568,0
404,1.46238440133303,103.7657862620568,60
405,1.46238440133303,103.7657862620568,120
406,1.46238440133303,103.7657862620568,180
407,1.46238440133303,103.7657862620568,240
408,1.46238440133303,103.7657862620568,300
409,1.46259342447015,103.7607018151299,0
410,1.46259342447015,103.7607018151299,60
411,1.46259342447015,103.7607018151299,120
412,1.46259342447015,103.7607018151299,180
413,1.46259342447015,103.7607018151299,240
414,1.46259342447015,103.7607018151299,300
415,1.46294090764345,103.7711853823148,0
416,1.46294090764345,103.7711853823148,60
417,1.46294090764345,103.7711853823148,120
418,1.46294090764345,103.7711853823148,180
419,1.46294090764345,103.7711853823148,240
420,1.46294090764345,103.7711853823148,300
421,1.46324277344559,103.7599060837216,0
422,1.46324277344559,103.7599060837216,60
423,1.46324277344559,103.7599060837216,120
424,1.46324277344559,103.7599060837216,180
425,1.46324277344559,103.7599060837216,240
426,1.46324277344559,103.7599060837216,300
427,1.46329332741045,103.7535732872246,0
428,1.46329332741045,103.7535732872246,60
429,1.46329332741045,103.7535732872246,120
430,1.46329332741045,103.7535732872246,180
431,1.46329332741045,103.7535732872246,240
432,1.46329332741045,103.7535732872246,300
433,1.46332739101669,103.7610923891656,0
434,1.46332739101669,103.7610923891656,60
435,1.46332739101669,103.7610923891656,120
436,1.46332739101669,103.7610923891656,180
437,1.46332739101669,103.7610923891656,240
438,1.46332739101669,103.7610923891656,300
439,1.46337730931389,103.7607609581148,0
440,1.46337730931389,103.7607609581148,60
441,1.46337730931389,103.7607609581148,120
442,1.46337730931389,103.7607609581148,180
443,1.46337730931389,103.7607609581148,240
444,1.46337730931389,103.7607609581148,300
445,1.46350858972167,103.7713786509521,0
446,1.46350858972167,103.7713786509521,60
447,1.46350858972167,103.7713786509521,120
448,1.46350858972167,103.7713786509521,180
449,1.46350858972167,103.7713786509521,240
450,1.46350858972167,103.7713786509521,300
451,1.46357545005728,103.769600696062,0
452,1.46357545005728,103.769600696062,60
453,1.46357545005728,103.769600696062,120
454,1.46357545005728,103.769600696062,180
455,1.46357545005728,103.769600696062,240
456,1.46357545005728,103.769600696062,300
457,1.46365561646645,103.7596627947135,0
458,1.46365561646645,103.7596627947135,60
459,1.46365561646645,103.7596627947135,120
460,1.46365561646645,103.7596627947135,180
461,1.46365561646645,103.7596627947135,240
462,1.46365561646645,103.7596627947135,300
463,1.46384592145815,103.77127330721913,0
464,1.46384592145815,103.77127330721913,60
465,1.46384592145815,103.77127330721913,120
466,1.46384592145815,103.77127330721913,180
467,1.46384592145815,103.77127330721913,240
468,1.46384592145815,103.77127330721913,300
469,1.46385196757463,103.7714928793899,0
470,1.46385196757463,103.7714928793899,60
471,1.46385196757463,103.7714928793899,120
472,1.46385196757463,103.7714928793899,180
473,1.46385196757463,103.7714928793899,240
474,1.46385196757463,103.7714928793899,300
475,1.46399689878663,103.7652636810966,0
476,1.46399689878663,103.7652636810966,60
477,1.46399689878663,103.7652636810966,120
478,1.46399689878663,103.7652636810966,180
479,1.46399689878663,103.7652636810966,240
480,1.46399689878663,103.7652636810966,300
481,1.46410857124048,103.754233285816,0
482,1.46410857124048,103.754233285816,60
483,1.46410857124048,103.754233285816,120
484,1.46410857124048,103.754233285816,180
485,1.46410857124048,103.754233285816,240
486,1.46410857124048,103.754233285816,300
487,1.46411798741189,103.7537942882665,0
488,1.46411798741189,103.7537942882665,60
489,1.46411798741189,103.7537942882665,120
490,1.46411798741189,103.7537942882665,180
491,1.46411798741189,103.7537942882665,240
492,1.46411798741189,103.7537942882665,300
493,1.46424777408209,103.763162061533,0
494,1.46424777408209,103.763162061533,60
495,1.46424777408209,103.763162061533,120
496,1.46424777408209,103.763162061533,180
497,1.46424777408209,103.763162061533,240
498,1.46424777408209,103.763162061533,300
499,1.46430060487353,103.7620330248245,0
500,1.46430060487353,103.7620330248245,60
501,1.46430060487353,103.7620330248245,120
502,1.46430060487353,103.7620330248245,180
503,1.46430060487353,103.7620330248245,240
504,1.46430060487353,103.7620330248245,300
505,1.46432189268045,103.7642369140062,0
506,1.46432189268045,103.7642369140062,60
507,1.46432189268045,103.7642369140062,120
508,1.46432189268045,103.7642369140062,180
509,1.46432189268045,103.7642369140062,240
510,1.46432189268045,103.7642369140062,300
511,1.46446399800021,103.7711924552701,0
512,1.46446399800021,103.7711924552701,60
513,1.46446399800021,103.7711924552701,120
514,1.46446399800021,103.7711924552701,180
515,1.46446399800021,103.7711924552701,240
516,1.46446399800021,103.7711924552701,300
517,1.46469591785175,103.7563838288018,0
518,1.46469591785175,103.7563838288018,60
519,1.46469591785175,103.7563838288018,120
520,1.46469591785175,103.7563838288018,180
521,1.46469591785175,103.7563838288018,240
522,1.46469591785175,103.7563838288018,300
523,1.46471901881229,103.7541357797923,0
524,1.46471901881229,103.7541357797923,60
525,1.46471901881229,103.7541357797923,120
526,1.46471901881229,103.7541357797923,180
527,1.46471901881229,103.7541357797923,240
528,1.46471901881229,103.7541357797923,300
529,1.46473789359724,103.7688408949634,0
530,1.46473789359724,103.7688408949634,60
531,1.46473789359724,103.7688408949634,120
532,1.46473789359724,103.7688408949634,180
533,1.46473789359724,103.7688408949634,240
534,1.46473789359724,103.7688408949634,300
535,1.46479635372571,103.7604188308946,0
536,1.46479635372571,103.7604188308946,60
537,1.46479635372571,103.7604188308946,120
538,1.46479635372571,103.7604188308946,180
539,1.46479635372571,103.7604188308946,240
540,1.46479635372571,103.7604188308946,300
541,1.46512690649842,103.7712112870154,0
542,1.46512690649842,103.7712112870154,60
543,1.46512690649842,103.7712112870154,120
544,1.46512690649842,103.7712112870154,180
545,1.46512690649842,103.7712112870154,240
546,1.46512690649842,103.7712112870154,300
547,1.46524941677117,103.7572823517304,0
548,1.46524941677117,103.7572823517304,60
549,1.46524941677117,103.7572823517304,120
550,1.46524941677117,103.7572823517304,180
551,1.46524941677117,103.7572823517304,240
552,1.46524941677117,103.7572823517304,300
553,1.46526614898588,103.7697100603857,0
554,1.46526614898588,103.7697100603857,60
555,1.46526614898588,103.7697100603857,120
556,1.46526614898588,103.7697100603857,180
557,1.46526614898588,103.7697100603857,240
558,1.46526614898588,103.7697100603857,300
559,1.46545090216775,103.7708947725858,0
560,1.46545090216775,103.7708947725858,60
561,1.46545090216775,103.7708947725858,120
562,1.46545090216775,103.7708947725858,180
563,1.46545090216775,103.7708947725858,240
564,1.46545090216775,103.7708947725858,300
565,1.46551162682692,103.7705109777365,0
566,1.46551162682692,103.7705109777365,60
567,1.46551162682692,103.7705109777365,120
568,1.46551162682692,103.7705109777365,180
569,1.46551162682692,103.7705109777365,240
570,1.46551162682692,103.7705109777365,300
571,1.46563907893318,103.7594253768436,0
572,1.46563907893318,103.7594253768436,60
573,1.46563907893318,103.7594253768436,120
574,1.46563907893318,103.7594253768436,180
575,1.46563907893318,103.7594253768436,240
576,1.46563907893318,103.7594253768436,300
577,1.46585438999415,103.7545772536877,0
578,1.46585438999415,103.7545772536877,60
579,1.46585438999415,103.7545772536877,120
580,1.46585438999415,103.7545772536877,180
581,1.46585438999415,103.7545772536877,240
582,1.46585438999415,103.7545772536877,300
583,1.46587297646661,103.7578764197806,0
584,1.46587297646661,103.7578764197806,60
585,1.46587297646661,103.7578764197806,120
586,1.46587297646661,103.7578764197806,180
587,1.46587297646661,103.7578764197806,240
588,1.46587297646661,103.7578764197806,300
589,1.46608342704706,103.7702130313272,0
590,1.46608342704706,103.7702130313272,60
591,1.46608342704706,103.7702130313272,120
592,1.46608342704706,103.7702130313272,180
593,1.46608342704706,103.7702130313272,240
594,1.46608342704706,103.7702130313272,300
595,1.46659069985472,103.7572280724296,0
596,1.46659069985472,103.7572280724296,60
597,1.46659069985472,103.7572280724296,120
598,1.46659069985472,103.7572280724296,180
599,1.46659069985472,103.7572280724296,240
600,1.46659069985472,103.7572280724296,300
601,1.46665889029266,103.7699272863112,0
602,1.46665889029266,103.7699272863112,60
603,1.46665889029266,103.7699272863112,120
604,1.46665889029266,103.7699272863112,180
605,1.46665889029266,103.7699272863112,240
606,1.46665889029266,103.7699272863112,300
607,1.46677883870257,103.7544623324297,0
608,1.46677883870257,103.7544623324297,60
609,1.46677883870257,103.7544623324297,120
610,1.46677883870257,103.7544623324297,180
611,1.46677883870257,103.7544623324297,240
612,1.46677883870257,103.7544623324297,300
613,1.46680884387826,103.7654384639118,0
614,1.46680884387826,103.7654384639118,60
615,1.46680884387826,103.7654384639118,120
616,1.46680884387826,103.7654384639118,180
617,1.46680884387826,103.7654384639118,240
618,1.46680884387826,103.7654384639118,300
619,1.46696798818701,103.7579713648287,0
620,1.46696798818701,103.7579713648287,60
621,1.46696798818701,103.7579713648287,120
622,1.46696798818701,103.7579713648287,180
623,1.46696798818701,103.7579713648287,240
624,1.46696798818701,103.7579713648287,300
625,1.46711174596426,103.756232837936,0
626,1.46711174596426,103.756232837936,60
627,1.46711174596426,103.756232837936,120
628,1.46711174596426,103.756232837936,180
629,1.46711174596426,103.756232837936,240
630,1.46711174596426,103.756232837936,300
631,1.46737986820249,103.7603264478541,0
632,1.46737986820249,103.7603264478541,60
633,1.46737986820249,103.7603264478541,120
634,1.46737986820249,103.7603264478541,180
635,1.46737986820249,103.7603264478541,240
636,1.46737986820249,103.7603264478541,300
637,1.46772664409945,103.7601235590075,0
638,1.46772664409945,103.7601235590075,60
639,1.46772664409945,103.7601235590075,120
640,1.46772664409945,103.7601235590075,180
641,1.46772664409945,103.7601235590075,240
642,1.46772664409945,103.7601235590075,300
643,1.46792280791813,103.7580605637294,0
644,1.46792280791813,103.7580605637294,60
645,1.46792280791813,103.7580605637294,120
646,1.46792280791813,103.7580605637294,180
647,1.46792280791813,103.7580605637294,240
648,1.46792280791813,103.7580605637294,300
649,1.46808981421053,103.7618025507974,0
650,1.46808981421053,103.7618025507974,60
651,1.46808981421053,103.7618025507974,120
652,1.46808981421053,103.7618025507974,180
653,1.46808981421053,103.7618025507974,240
654,1.46808981421053,103.7618025507974,300
655,1.46826578138459,103.7695672767473,0
656,1.46826578138459,103.7695672767473,60
657,1.46826578138459,103.7695672767473,120
658,1.46826578138459,103.7695672767473,180
659,1.46826578138459,103.7695672767473,240
660,1.46826578138459,103.7695672767473,300
661,1.46829470586961,103.7610137968792,0
662,1.46829470586961,103.7610137968792,60
663,1.46829470586961,103.7610137968792,120
664,1.46829470586961,103.7610137968792,180
665,1.46829470586961,103.7610137968792,240
666,1.46829470586961,103.7610137968792,300
667,1.46854275089192,103.7693185771868,0
668,1.46854275089192,103.7693185771868,60
669,1.46854275089192,103.7693185771868,120
670,1.46854275089192,103.7693185771868,180
671,1.46854275089192,103.7693185771868,240
672,1.46854275089192,103.7693185771868,300
673,1.46855414340764,103.7571569966356,0
674,1.46855414340764,103.7571569966356,60
675,1.46855414340764,103.7571569966356,120
676,1.46855414340764,103.7571569966356,180
677,1.46855414340764,103.7571569966356,240
678,1.46855414340764,103.7571569966356,300
679,1.46871996967758,103.7693038125988,0
680,1.46871996967758,103.7693038125988,60
681,1.46871996967758,103.7693038125988,120
682,1.46871996967758,103.7693038125988,180
683,1.46871996967758,103.7693038125988,240
684,1.46871996967758,103.7693038125988,300
685,1.46892307444185,103.7617719624062,0
686,1.46892307444185,103.7617719624062,60
687,1.46892307444185,103.7617719624062,120
688,1.46892307444185,103.7617719624062,180
689,1.46892307444185,103.7617719624062,240
690,1.46892307444185,103.7617719624062,300
691,1.46895722811217,103.7554372214264,0
692,1.46895722811217,103.7554372214264,60
693,1.46895722811217,103.7554372214264,120
694,1.46895722811217,103.7554372214264,180
695,1.46895722811217,103.7554372214264,240
696,1.46895722811217,103.7554372214264,300
697,1.46899345355867,103.7630521720996,0
698,1.46899345355867,103.7630521720996,60
699,1.46899345355867,103.7630521720996,120
700,1.46899345355867,103.7630521720996,180
701,1.46899345355867,103.7630521720996,240
702,1.46899345355867,103.7630521720996,300
703,1.46912499573865,103.7651715599471,0
704,1.46912499573865,103.7651715599471,60
705,1.46912499573865,103.7651715599471,120
706,1.46912499573865,103.7651715599471,180
707,1.46912499573865,103.7651715599471,240
708,1.46912499573865,103.7651715599471,300
709,1.46913486437251,103.7690494552515,0
710,1.46913486437251,103.7690494552515,60
711,1.46913486437251,103.7690494552515,120
712,1.46913486437251,103.7690494552515,180
713,1.46913486437251,103.7690494552515,240
714,1.46913486437251,103.7690494552515,300
715,1.46915647608174,103.756349970765,0
716,1.46915647608174,103.756349970765,60
717,1.46915647608174,103.756349970765,120
718,1.46915647608174,103.756349970765,180
719,1.46915647608174,103.756349970765,240
720,1.46915647608174,103.756349970765,300
721,1.46923145957517,103.7580175113289,0
722,1.46923145957517,103.7580175113289,60
723,1.46923145957517,103.7580175113289,120
724,1.46923145957517,103.7580175113289,180
725,1.46923145957517,103.7580175113289,240
726,1.46923145957517,103.7580175113289,300
727,1.46924120757084,103.7684746995983,0
